GPS latitude,GPS longitude,GPS altitude,GPS speed,GPS accuracy,GPS orientation,GPS satellites In range,Time since start,Date,Accelerometer X,Accelerometer Y,Accelerometer Z,Gravity X,Gravity Y,Gravity Z,Gyroscope (Yaw),Gyroscope (Pitch),Gyroscope (Roll),Magnetic field X,Magnetic field Y,Magnetic field Z,Orientation (Yaw),Orientation (Pitch),Orientation (Roll),GNSS valid,Indicated vehicle speed,Yaw rate,Indicated longitudinal acceleration,Indicated lateral acceleration
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,27,8700.0,2019-09-08 11:07:28:246,-0.117400,0.780400,9.743500,-0.007600,0.019200,9.806600,0.1511000,0.0202000,0.0157000,-12.370,-28.500,30.440,356.020,-85.260,-161.880,1,56.506,-5.77000,-0.919444,-1.580685
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,27,8800.0,2019-09-08 11:07:28:346,0.086000,-0.859800,10.148300,0.021600,-0.040700,9.806500,0.1760000,0.0400000,0.0023000,-11.940,-28.560,30.130,354.480,-85.120,-163.270,1,56.894,1.03000,1.077778,0.284105
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,8900.0,2019-09-08 11:07:28:446,-0.137800,0.578700,9.266800,0.031100,-0.039200,9.806400,-0.0844000,-0.0097000,-0.0039000,-11.810,-28.690,29.250,352.360,-85.190,-164.540,1,56.966,2.93000,0.200000,0.809204
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9000.0,2019-09-08 11:07:28:545,0.743000,0.422200,9.629200,0.005000,0.016400,9.806600,-0.0067000,0.0004000,-0.0744000,-12.310,-28.870,29.750,351.630,-85.290,-165.930,1,57.053,-1.51000,0.241667,-0.417667
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9100.0,2019-09-08 11:07:28:646,0.484800,0.278000,9.710300,-0.015500,0.010800,9.806600,0.1196000,-0.0353000,0.0310000,-12.190,-28.810,30.440,351.600,-85.320,-165.960,1,56.794,-2.62000,-0.719444,-0.721404
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9200.0,2019-09-08 11:07:28:746,0.817100,-0.323500,9.402700,-0.002000,-0.018300,9.806600,0.0123000,0.0257000,-0.0207000,-12.250,-29.310,30.560,353.850,-85.230,-164.520,1,56.905,-0.32000,0.308333,-0.088283
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9300.0,2019-09-08 11:07:28:846,-0.473400,-0.385700,9.142300,-0.015000,0.009800,9.806600,-0.0012000,0.0599000,-0.0106000,-12.120,-28.750,29.380,355.500,-85.330,-161.660,1,57.017,2.34000,0.311111,0.646837
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9400.0,2019-09-08 11:07:28:945,0.131500,-0.225800,10.025300,0.014800,-0.006700,9.806600,0.0721000,0.0260000,-0.0399000,-12.440,-29.000,30.250,356.460,-85.460,-161.470,1,56.945,-6.60000,-0.200000,-1.822109
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9500.0,2019-09-08 11:07:29:046,0.066900,-0.487900,10.118200,0.021900,-0.027700,9.806600,-0.0610000,-0.0467000,0.0199000,-12.870,-28.560,30.440,352.610,-85.380,-163.420,1,57.100,0.65000,0.430556,0.179939
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9600.0,2019-09-08 11:07:29:146,0.349200,-0.438400,10.116000,0.011800,-0.003500,9.806600,-0.0567000,0.0601000,-0.0909000,-12.500,-29.120,30.440,352.120,-85.260,-165.470,1,57.409,0.31000,0.858333,0.086281
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9700.0,2019-09-08 11:07:29:246,0.512400,0.139600,9.523600,0.000200,0.006000,9.806600,0.0843000,0.0081000,0.0111000,-12.440,-29.250,29.940,350.260,-85.210,-167.180,1,57.233,-1.23000,-0.488889,-0.341292
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9800.0,2019-09-08 11:07:29:345,-0.535400,-0.602000,9.556900,-0.017400,0.003900,9.806600,0.0005000,-0.0475000,0.0654000,-12.120,-29.190,30.500,352.120,-85.310,-166.130,1,57.038,0.88000,-0.541667,0.243345
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,25,9900.0,2019-09-08 11:07:29:445,-0.365800,-0.140900,9.061100,-0.008800,0.022800,9.806600,-0.1003000,0.0087000,-0.0136000,-12.250,-28.810,30.060,354.190,-85.590,-163.590,1,57.406,-0.31000,1.022222,-0.086277
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10000.0,2019-09-08 11:07:29:546,-0.117000,0.047000,9.466200,-0.010700,0.024200,9.806500,-0.0324000,0.0108000,-0.0231000,-12.560,-28.940,30.190,353.820,-85.810,-162.330,1,57.272,-3.68000,-0.372222,-1.021798
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10100.0,2019-09-08 11:07:29:646,0.440700,0.285700,9.840300,0.000600,0.015100,9.806600,0.0367000,-0.0173000,0.0065000,-12.690,-28.370,30.190,353.020,-85.790,-163.090,1,57.823,-1.53000,1.530556,-0.428911
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10200.0,2019-09-08 11:07:29:745,-0.176200,-0.168900,10.065900,0.003800,-0.008800,9.806600,-0.0171000,-0.0194000,0.0174000,-12.690,-28.810,29.630,352.130,-85.650,-163.890,1,58.147,4.31000,0.900000,1.215009
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10300.0,2019-09-08 11:07:29:845,0.429000,-0.254600,10.133300,-0.011700,0.001400,9.806600,0.1074000,0.0197000,0.0317000,-13.000,-28.690,30.060,352.370,-85.470,-163.640,1,58.633,-0.13000,1.350000,-0.036954
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10400.0,2019-09-08 11:07:29:946,0.216400,-1.529600,10.258200,-0.000400,-0.021100,9.806600,0.0213000,0.0203000,0.0223000,-12.690,-29.250,30.000,354.740,-85.440,-161.440,1,57.982,-2.74000,-1.808333,-0.770227
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10500.0,2019-09-08 11:07:30:045,-0.299600,-0.251200,9.896700,-0.002900,-0.020300,9.806600,0.0195000,0.0028000,0.0486000,-12.810,-29.000,30.500,357.160,-85.370,-159.880,1,57.334,-5.90000,-1.800000,-1.639982
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10600.0,2019-09-08 11:07:30:146,-0.184300,-1.001600,9.181400,-0.006400,0.006900,9.806600,-0.0005000,0.0043000,0.0226000,-13.190,-29.060,30.190,358.460,-85.440,-158.000,1,57.895,1.63000,1.558333,0.457513
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10700.0,2019-09-08 11:07:30:245,0.525400,-0.216800,9.716000,-0.002000,0.011000,9.806600,-0.0160000,0.0172000,0.0152000,-13.190,-29.000,30.630,359.140,-85.480,-158.050,1,58.435,2.51000,1.500000,0.711085
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10800.0,2019-09-08 11:07:30:346,-0.251600,0.056000,9.928900,0.003200,-0.004400,9.806600,-0.0574000,-0.0431000,0.0205000,-12.940,-28.250,30.130,359.520,-85.510,-157.020,1,58.993,0.01000,1.550000,0.002860
52.40820000,-1.59686000,182.220,15.9300,2.00,175.440,26,10900.0,2019-09-08 11:07:30:446,-0.108200,-0.748400,9.655000,0.005700,-0.001300,9.806600,-0.0513000,-0.0037000,-0.0446000,-12.560,-28.870,30.250,359.350,-85.480,-157.170,1,58.331,1.10000,-1.838889,0.311076
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11000.0,2019-09-08 11:07:30:546,0.700800,-0.992800,9.909900,0.005800,0.003000,9.806600,0.0903000,0.0137000,0.0075000,-11.560,-28.620,31.560,0.730,-85.350,-158.760,1,57.917,-6.43000,-1.150000,-1.805477
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11100.0,2019-09-08 11:07:30:645,1.509000,-2.372900,9.401900,-0.004800,0.001700,9.806600,0.1070000,-0.0036000,-0.0062000,-10.440,-29.620,30.750,3.590,-85.360,-158.810,1,58.828,1.99000,2.530556,0.567560
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11200.0,2019-09-08 11:07:30:745,-2.032100,-0.518000,9.932700,-0.030700,0.053700,9.806400,0.0398000,0.0416000,-0.0696000,-11.620,-29.500,28.630,1.760,-85.630,-155.890,1,59.623,10.97000,2.208333,3.170993
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11300.0,2019-09-08 11:07:30:846,0.995800,0.365600,9.690600,-0.009200,0.046600,9.806500,0.0370000,0.0768000,-0.0678000,-12.250,-29.370,28.000,359.730,-85.690,-157.050,1,58.738,-15.60000,-2.458333,-4.442410
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11400.0,2019-09-08 11:07:30:946,0.072100,-0.382800,10.733200,0.023100,-0.040100,9.806500,0.0622000,0.0335000,0.0292000,-12.250,-29.120,29.190,357.250,-85.650,-160.070,1,58.666,8.21000,-0.200000,2.335095
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11500.0,2019-09-08 11:07:31:046,0.703800,-1.817300,10.511200,0.018800,-0.053100,9.806400,0.0627000,-0.0236000,0.1078000,-12.440,-28.750,29.440,354.540,-85.290,-162.550,1,58.500,5.64000,-0.461111,1.599594
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11600.0,2019-09-08 11:07:31:145,0.272600,0.419800,10.094700,-0.017400,0.025200,9.806500,0.1092000,-0.0508000,0.0316000,-13.000,-28.940,29.310,353.350,-85.290,-161.980,1,58.594,-1.83000,0.261111,-0.519851
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11700.0,2019-09-08 11:07:31:245,-0.377800,-0.608300,9.777200,-0.019000,0.021400,9.806500,0.1959000,0.0035000,-0.0013000,-13.060,-28.940,29.750,356.540,-85.350,-159.770,1,59.904,-3.91000,3.638889,-1.135553
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,28,11800.0,2019-09-08 11:07:31:346,-1.061800,1.176900,9.733800,-0.016600,0.011800,9.806600,0.1188000,0.1289000,-0.0170000,-12.620,-28.620,29.500,356.260,-85.270,-160.020,1,59.875,10.96000,-0.080556,3.181493
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,11900.0,2019-09-08 11:07:31:445,0.725200,-1.350600,10.749200,-0.032900,0.057000,9.806400,0.2419000,0.0849000,-0.0236000,-12.870,-28.870,29.940,356.210,-85.250,-160.070,1,59.879,1.70000,0.011111,0.493513
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12000.0,2019-09-08 11:07:31:546,1.020800,-1.267700,10.091700,0.036400,-0.059200,9.806400,-0.3433000,-0.0455000,0.0867000,-12.870,-29.120,30.690,356.990,-85.250,-160.030,1,59.760,-4.26000,-0.330556,-1.234227
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12100.0,2019-09-08 11:07:31:645,-0.367500,0.648400,10.563000,0.016900,-0.058000,9.806400,-0.2794000,0.0198000,0.0343000,-12.750,-28.560,29.810,353.890,-84.910,-162.180,1,59.821,-5.82000,0.169444,-1.687919
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12200.0,2019-09-08 11:07:31:746,0.860800,0.918700,10.390900,-0.021100,0.065900,9.806400,0.3257000,-0.0080000,0.0384000,-13.120,-28.190,30.380,353.420,-84.820,-162.610,1,57.953,-28.39000,-5.188889,-7.976570
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12300.0,2019-09-08 11:07:31:846,1.155600,-1.519500,9.055300,-0.022400,0.061300,9.806400,0.3369000,0.0601000,0.0384000,-13.000,-28.620,30.500,355.290,-85.260,-161.610,1,59.051,19.27000,3.050000,5.516757
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12400.0,2019-09-08 11:07:31:946,-0.793200,-1.174700,10.983700,-0.005600,-0.036400,9.806500,-0.0365000,-0.0060000,0.0325000,-13.560,-28.690,29.750,353.910,-85.030,-160.590,1,58.345,-11.24000,-1.961111,-3.179397
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12500.0,2019-09-08 11:07:32:046,0.754500,0.415400,10.295800,0.011500,-0.063400,9.806300,-0.0497000,0.0295000,-0.0377000,-13.000,-28.870,29.690,355.670,-84.790,-160.540,1,59.134,17.32000,2.191667,4.965466
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12600.0,2019-09-08 11:07:32:146,0.985800,-0.382100,10.507500,-0.007900,-0.006800,9.806600,0.0245000,-0.0524000,0.1134000,-13.000,-28.250,30.380,356.270,-84.600,-159.990,1,59.962,-0.40000,2.300000,-0.116282
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12700.0,2019-09-08 11:07:32:245,0.662500,-0.915200,7.650600,0.004700,0.011900,9.806600,-0.2031000,-0.0404000,0.0772000,-12.810,-28.440,30.190,357.140,-84.490,-159.180,1,60.692,6.25000,2.027778,1.839019
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12800.0,2019-09-08 11:07:32:346,-1.345300,0.953800,7.618800,-0.013700,0.019300,9.806600,-0.3869000,-0.0125000,0.0391000,-13.120,-28.620,30.310,358.660,-84.700,-157.800,1,60.815,4.31000,0.341667,1.270758
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,12900.0,2019-09-08 11:07:32:446,0.726800,-1.675400,10.536700,0.003300,0.022500,9.806500,0.2194000,0.0013000,-0.0355000,-12.750,-28.310,30.130,0.200,-85.240,-156.390,1,60.433,-8.52000,-1.061111,-2.496253
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13000.0,2019-09-08 11:07:32:546,0.499100,0.932800,9.671800,0.002500,-0.010200,9.806600,-0.0428000,0.0099000,-0.0845000,-12.940,-28.940,29.880,357.870,-85.060,-158.540,1,60.750,0.33000,0.880556,0.097193
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13100.0,2019-09-08 11:07:32:645,0.229500,1.448300,10.581600,-0.001600,0.011800,9.806600,0.0050000,0.0315000,-0.0240000,-12.500,-27.940,31.130,359.340,-84.830,-159.440,1,60.833,-9.44000,0.230556,-2.784108
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13200.0,2019-09-08 11:07:32:745,-0.253300,-1.748800,11.005300,0.005100,-0.073000,9.806300,-0.1746000,0.0423000,0.0172000,-12.690,-28.250,30.250,357.240,-84.610,-159.090,1,60.829,7.51000,-0.011111,2.214754
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13300.0,2019-09-08 11:07:32:846,-0.534100,-0.147500,9.314700,0.004800,-0.054800,9.806400,-0.1984000,-0.0279000,0.0656000,-13.560,-28.440,30.440,357.380,-84.210,-157.360,1,60.552,1.86000,-0.769444,0.546030
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13400.0,2019-09-08 11:07:32:945,-0.317500,-0.512800,6.805600,-0.042800,0.077900,9.806200,0.0853000,0.0332000,0.0233000,-13.810,-28.690,30.130,0.740,-84.370,-154.310,1,60.430,-4.50000,-0.338889,-1.318378
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13500.0,2019-09-08 11:07:33:046,-1.167600,2.053600,7.730500,-0.060200,0.155500,9.805100,0.0487000,0.1201000,-0.1983000,-13.560,-28.870,30.000,5.480,-84.980,-149.940,1,60.887,1.70000,1.269444,0.501820
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13600.0,2019-09-08 11:07:33:145,1.887200,-5.078800,12.734400,0.102900,-0.210700,9.803800,-0.1012000,0.0164000,-0.0968000,-13.060,-27.750,30.190,355.640,-83.820,-160.510,1,60.937,0.35000,0.138889,0.103401
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13700.0,2019-09-08 11:07:33:246,1.451500,-2.508300,12.568000,0.070300,-0.174900,9.804700,0.0034000,0.0110000,-0.0619000,-13.000,-27.690,31.060,354.860,-83.730,-161.890,1,61.294,-0.88000,0.991667,-0.261502
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,26,13800.0,2019-09-08 11:07:33:345,-0.250000,-1.419600,10.887300,-0.053900,0.073000,9.806200,-0.3107000,0.0508000,-0.1177000,-12.870,-26.940,30.560,355.460,-83.950,-161.380,1,60.754,4.09000,-1.500000,1.204684
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,13900.0,2019-09-08 11:07:33:445,-1.392900,1.223400,9.410700,-0.010100,0.048500,9.806500,-0.3158000,-0.0550000,0.0119000,-11.060,-28.940,28.310,0.060,-84.470,-158.500,1,60.304,2.80000,-1.250000,0.818614
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14000.0,2019-09-08 11:07:33:546,-0.368800,0.956100,10.347500,0.018900,-0.016100,9.806500,0.1859000,0.0018000,0.0078000,-10.250,-31.190,30.750,3.460,-84.530,-158.990,1,60.880,-2.16000,1.600000,-0.637534
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14100.0,2019-09-08 11:07:33:645,0.606500,-0.051700,10.260300,0.015400,-0.037500,9.806600,0.0852000,0.0201000,0.0039000,-9.750,-29.560,31.810,1.000,-84.240,-161.740,1,61.117,-3.77000,0.658333,-1.117064
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14200.0,2019-09-08 11:07:33:745,-0.372600,-0.873700,9.426300,-0.010200,0.009000,9.806600,0.0633000,-0.0185000,0.0580000,-9.370,-28.750,30.810,2.390,-84.230,-161.650,1,61.178,3.36000,0.169444,0.996574
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14300.0,2019-09-08 11:07:33:845,-0.126800,-0.049400,9.957700,-0.025600,0.008500,9.806600,-0.0144000,0.0086000,0.0357000,-10.440,-30.120,31.000,2.870,-84.260,-159.530,1,60.930,0.75000,-0.688889,0.221548
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14400.0,2019-09-08 11:07:33:945,-0.236100,-0.398900,10.499200,-0.011300,0.008300,9.806600,0.0683000,-0.0613000,-0.0042000,-10.870,-31.120,30.690,3.310,-84.260,-157.480,1,60.955,1.00000,0.069444,0.295518
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14500.0,2019-09-08 11:07:34:046,0.413500,0.261500,10.417100,0.007800,-0.004000,9.806600,0.0500000,0.0281000,-0.1282000,-10.250,-32.060,31.810,6.130,-84.200,-157.130,1,60.962,-1.72000,0.019444,-0.508350
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14600.0,2019-09-08 11:07:34:145,-0.559800,-0.435500,9.744700,0.014100,0.014800,9.806600,-0.0250000,0.0167000,-0.0713000,-11.560,-30.190,33.060,0.650,-84.030,-159.430,1,61.366,-1.82000,1.122222,-0.541470
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14700.0,2019-09-08 11:07:34:245,0.538800,0.172900,9.967300,0.000300,0.014400,9.806600,0.0382000,0.0079000,-0.0594000,-11.560,-27.750,31.940,357.130,-84.040,-162.060,1,60.926,1.62000,-1.222222,0.478512
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,14800.0,2019-09-08 11:07:34:346,0.199600,-0.290500,9.359300,0.011100,-0.018700,9.806600,-0.1087000,-0.0072000,-0.0028000,-12.190,-27.810,31.940,355.860,-83.890,-163.200,1,61.063,2.30000,0.380556,0.680896
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,14900.0,2019-09-08 11:07:34:447,-0.082300,-0.569100,9.113900,0.000300,0.005300,9.806600,-0.0194000,-0.0236000,0.0052000,-12.620,-28.310,31.940,354.840,-84.070,-162.590,1,61.279,0.21000,0.600000,0.062389
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15000.0,2019-09-08 11:07:34:545,-0.186300,0.760300,8.243100,-0.000100,0.079000,9.806300,0.0994000,0.0236000,-0.0442000,-12.560,-28.440,31.440,352.790,-84.090,-163.810,1,61.254,-0.30000,-0.069444,-0.089090
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15100.0,2019-09-08 11:07:34:646,-0.060400,1.138600,8.848500,-0.009300,0.068600,9.806300,0.0946000,-0.1231000,0.0916000,-12.560,-28.620,30.750,350.050,-84.710,-166.370,1,61.736,-0.92000,1.338889,-0.275360
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15200.0,2019-09-08 11:07:34:746,-0.251800,1.165700,9.986800,0.011800,-0.015600,9.806600,-0.1426000,0.0768000,-0.1077000,-12.500,-28.870,30.810,351.870,-84.650,-166.280,1,61.502,-0.57000,-0.650000,-0.169957
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15300.0,2019-09-08 11:07:34:846,-0.320500,-0.537000,12.438200,-0.009800,0.006100,9.806600,0.1279000,-0.1056000,0.0575000,-12.500,-28.250,31.380,350.140,-84.290,-167.830,1,61.783,3.55000,0.780556,1.063340
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15400.0,2019-09-08 11:07:34:945,1.705100,-2.334700,10.712300,0.036100,-0.129600,9.805700,-0.1630000,-0.0672000,0.0529000,-12.690,-28.250,30.880,349.730,-83.440,-166.480,1,62.431,3.09000,1.800000,0.935263
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15500.0,2019-09-08 11:07:35:046,-1.376500,-0.050400,10.102900,0.003300,-0.060000,9.806400,-0.2584000,-0.0749000,0.0418000,-12.690,-27.750,31.310,351.320,-83.420,-165.050,1,61.085,-12.70000,-3.738889,-3.761085
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15600.0,2019-09-08 11:07:35:146,1.765200,-0.263000,9.194300,0.013200,0.011500,9.806600,-0.0010000,-0.1331000,0.1427000,-12.120,-28.440,31.380,355.400,-83.350,-162.960,1,60.815,10.92000,-0.750000,3.219647
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15700.0,2019-09-08 11:07:35:246,1.228000,0.581500,9.940800,-0.010300,-0.024600,9.806600,-0.0980000,0.0123000,0.0137000,-13.310,-28.120,31.630,355.230,-83.400,-162.180,1,61.924,-6.62000,3.080556,-1.987430
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15800.0,2019-09-08 11:07:35:346,0.320600,0.318000,9.600500,0.008300,0.013200,9.806600,0.0967000,0.0320000,0.0618000,-12.750,-28.250,31.440,355.820,-83.540,-161.010,1,60.520,2.30000,-3.900000,0.674841
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,29,15900.0,2019-09-08 11:07:35:446,0.348000,0.073700,10.347800,-0.016400,0.005900,9.806600,0.1004000,0.0641000,-0.0323000,-12.750,-28.120,31.380,357.220,-83.640,-159.750,1,61.834,7.02000,3.650000,2.104453
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16000.0,2019-09-08 11:07:35:546,0.440300,-1.417300,10.957800,0.021600,-0.032100,9.806500,-0.0364000,-0.0028000,-0.0424000,-12.810,-28.440,31.750,356.490,-83.450,-161.060,1,61.456,-13.44000,-1.050000,-4.004409
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16100.0,2019-09-08 11:07:35:645,0.631300,-0.141800,10.635900,0.035800,-0.050800,9.806400,-0.0240000,-0.0434000,0.0602000,-13.060,-27.940,31.880,354.560,-83.320,-162.780,1,61.600,1.03000,0.400000,0.307605
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16200.0,2019-09-08 11:07:35:745,-2.066900,-0.851100,9.372600,-0.026400,0.035900,9.806500,0.0729000,0.0642000,-0.0262000,-13.000,-28.060,31.250,353.840,-83.260,-162.760,1,61.643,0.92000,0.119444,0.274945
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16300.0,2019-09-08 11:07:35:846,0.041500,1.081300,9.355700,-0.052800,0.068700,9.806200,-0.0108000,0.0996000,-0.0056000,-13.250,-28.060,31.130,355.910,-83.530,-160.930,1,60.808,-5.03000,-2.319444,-1.482872
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16400.0,2019-09-08 11:07:35:946,1.260500,-0.619200,9.050200,0.022700,-0.043100,9.806500,0.1747000,0.0127000,0.0263000,-13.440,-28.750,31.440,355.810,-83.380,-160.990,1,60.815,1.08000,0.019444,0.318427
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16500.0,2019-09-08 11:07:36:046,0.721700,-1.932300,9.651100,0.017200,-0.077700,9.806200,-0.4847000,0.1543000,-0.0235000,-13.500,-28.560,31.810,357.310,-83.300,-160.300,1,62.100,-4.84000,3.569444,-1.457175
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16600.0,2019-09-08 11:07:36:145,1.616600,0.883500,8.741100,-0.021700,0.099500,9.806100,-0.4699000,0.0522000,-0.0289000,-13.060,-28.620,32.130,357.620,-83.260,-160.020,1,62.089,4.07000,-0.030556,1.225135
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16700.0,2019-09-08 11:07:36:246,-0.555400,2.898400,10.349500,-0.028200,0.087100,9.806200,0.5086000,0.0235000,-0.0283000,-13.440,-27.620,32.000,358.560,-83.620,-159.190,1,61.848,0.57000,-0.669444,0.170913
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16800.0,2019-09-08 11:07:36:345,0.123600,-1.714100,11.171900,0.031900,-0.096600,9.806100,-0.0310000,0.0332000,-0.0980000,-13.000,-28.370,32.130,357.020,-83.320,-160.570,1,61.420,2.91000,-1.188889,0.866518
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,16900.0,2019-09-08 11:07:36:445,0.530100,0.500900,9.290800,0.031900,-0.073200,9.806300,-0.1700000,0.0797000,-0.0837000,-13.190,-27.750,32.190,354.670,-82.740,-162.630,1,61.819,-3.55000,1.108333,-1.063960
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,17000.0,2019-09-08 11:07:36:546,-0.761600,-0.240000,8.583300,-0.013400,0.057100,9.806400,0.0134000,0.0600000,-0.0173000,-12.690,-27.690,31.500,354.340,-83.280,-162.970,1,61.585,6.05000,-0.650000,1.806364
52.40692500,-1.59659900,180.620,16.2500,3.00,170.490,27,17100.0,2019-09-08 11:07:36:645,0.669000,1.635800,9.079400,-0.012300,0.062000,9.806400,0.0734000,-0.0130000,-0.0243000,-12.370,-27.870,31.940,354.840,-83.440,-164.090,1,61.376,-2.60000,-0.580556,-0.773654
